Client_ID,Age,Annual_Income,Spending_Score,Online_Purchases,Loyalty_Card,Income_Category,Monthly_Expenses
1129,55,77411,98,41,False,High,4167.531983021177
1130,52,33377,43,44,True,Medium,1301.0381247167168
1131,47,48211,45,47,True,Medium,1895.4869275853457
1132,48,13744,23,13,True,Low,603.4634905462253
1133,66,34995,69,10,True,Medium,1147.6172986525569
1134,22,44542,94,41,False,Medium,1943.5572894628035
1135,61,20651,6,37,False,Low,382.70466645024766
1136,67,109239,56,3,False,High,2066.6545318356993
1137,31,88931,4,32,False,High,3176.431601966071
1138,28,112112,93,6,True,High,4436.002309233324
1139,26,26715,23,40,True,Low,1433.5020108988085
1140,51,71350,6,7,True,High,1500.31400955535
1141,29,81425,32,36,False,High,4148.087811323435
1142,52,96120,18,9,True,High,2443.239585854739
1143,52,124889,15,42,True,Very High,4132.17969911539
1144,18,84637,40,14,True,High,2527.128344853656
1145,57,80194,96,37,True,High,2673.6521646736583
1146,39,86917,73,14,False,High,1993.6423835822882
1147,46,74200,74,4,True,High,2793.53748003099
1148,25,115848,84,28,True,High,5800.328781116009
1149,28,116022,6,18,False,High,4068.185789674182
1150,58,70058,63,9,False,High,2599.7752458448344
1151,54,72068,67,11,False,High,3749.840930668906
1152,31,109932,11,3,True,High,5066.299194099499
1153,47,147103,43,30,True,Very High,5457.854785686913
1154,52,32785,17,17,True,Medium,898.4396594117605
1155,38,104475,96,15,True,High,5593.446744859495
1156,54,12282,4,39,False,Low,499.99019056514317
1157,22,77534,63,35,True,High,2006.6691167634378
1158,36,84964,68,24,True,High,2368.7954442973296
1159,31,129006,81,22,False,Very High,6467.1411363045545
1160,43,60583,41,11,False,Medium,1121.1529411643464
1161,21,48392,83,33,False,Medium,2806.9218797791104
1162,42,17461,5,35,True,Low,385.8529449791658
1163,62,110123,32,36,True,High,5488.110592595289
1164,59,20516,86,2,True,Low,679.4004332869936
1165,42,131251,70,8,True,Very High,4879.344428027638
1166,35,72493,35,17,True,High,3868.2584296724845
1167,57,46027,22,42,False,Medium,1558.9943051342798
1168,25,103547,65,34,False,High,4044.7777379834333
1169,56,110127,84,33,True,High,2061.6676634222777
1170,57,89003,22,40,True,High,1492.0888423593724
1171,31,49758,11,13,True,Medium,1336.8313367008282
1172,49,64312,77,3,True,Medium,2895.6024946579896
1173,68,78670,3,28,True,High,1708.6628816901368
1174,55,92279,9,40,False,High,1975.3933248552091
1175,50,25434,60,44,False,Low,859.4155043660485
1176,40,85769,76,49,False,High,3744.66395684954
1177,32,76677,87,14,True,High,3552.9310062331065
1178,50,93555,14,27,True,High,2254.873033969727
1179,42,138379,97,41,False,Very High,2765.205343549828
1180,34,111665,18,15,False,High,6236.476449813715
1181,50,78803,73,11,True,High,2169.270539376721
1182,64,101703,23,4,False,High,5311.212451929167
1183,19,31312,74,33,False,Medium,1648.435179037157
1184,31,127961,83,41,True,Very High,6251.548473521955
1185,57,50379,47,0,False,Medium,1194.0528445645762
1186,57,27297,69,38,False,Low,1389.646434719246
1187,68,12011,47,31,False,Low,585.1611861271124
1188,56,130234,87,25,True,Very High,5408.634245562212
1189,68,54014,30,16,False,Medium,1659.134613650659
1190,23,104333,25,47,False,High,2880.0629253725556
1191,23,21120,28,26,False,Low,459.2625066307159
1192,20,149839,98,23,True,Very High,5679.87871447332
1193,24,32852,25,34,True,Medium,1348.6579284270613
1194,68,89239,74,45,False,High,2823.4438406099307
1195,25,142001,78,41,True,Very High,5179.244290406292
1196,59,101575,58,38,False,High,3231.4158753034694
1197,69,105040,94,25,True,High,4556.136510873603
1198,32,15744,41,48,True,Low,853.6260403145454
1199,64,148141,25,37,False,Very High,3480.821314162353
1200,46,52359,78,22,False,Medium,1704.7409949049015
1201,50,108746,99,21,False,High,2450.720716885015
1202,69,130906,48,3,True,Very High,5590.470383708652
1203,47,17597,98,48,False,Low,827.6972648112842
1204,56,57093,10,8,True,Medium,3168.4539017577727
1205,44,124650,99,3,True,Very High,3525.891067017886
1206,53,130956,75,6,False,Very High,7367.427444804719
1207,46,125598,11,22,True,Very High,2424.3693773055465
1208,55,143241,85,1,False,Very High,5986.362866758623
1209,50,18036,21,48,True,Low,343.5352385865125
1210,54,41778,86,23,False,Medium,2252.137417346605
1211,44,147416,45,39,True,Very High,5711.197164876628
1212,50,28800,7,30,True,Low,1283.218020915355
1213,21,35372,81,46,False,Medium,1815.1347044710217
1214,39,71516,64,30,True,High,1639.8339365651464
1215,19,30538,64,46,False,Medium,558.0712132694472
1216,27,73918,2,39,True,High,3938.8473559827585
1217,22,81155,76,47,True,High,2417.5169197679024
1218,27,69500,42,42,True,Medium,1531.8347542057495
1219,50,120659,82,33,False,Very High,4366.152683570449
1220,55,37716,54,23,False,Medium,1568.8379979562933
1221,30,144308,75,48,False,Very High,2591.3544099456494
1222,48,12352,16,25,False,Low,347.34629878298114
1223,64,143004,18,15,False,Very High,2578.838050878885
1224,53,86449,99,46,True,High,2954.8822525234036
1225,62,18556,59,12,True,Low,1001.3281724730512
1226,41,96836,90,14,False,High,5578.7720383079695
1227,69,146570,16,26,True,Very High,6333.335829876111
1228,32,60098,6,3,True,Medium,1406.3875883777666
1229,46,122169,57,15,True,Very High,6647.263088617715
1230,25,136060,47,29,True,Very High,5194.361617691676
1231,22,140544,48,43,False,Very High,3242.7559716746887
1232,46,10340,42,29,True,Low,569.443906755424
1233,64,92302,76,35,False,High,4451.529513326826
1234,21,10138,60,2,False,Low,478.0511689528045
1235,29,141430,77,21,True,Very High,6536.3094557351105
1236,62,129619,4,48,False,Very High,3242.3103029458234
1237,19,95376,2,21,True,High,2428.140592845709
1238,44,109931,90,49,True,High,4984.8807337544395
1239,48,91532,59,49,True,High,2363.5192817960356
1240,68,65778,27,48,False,Medium,2298.589453012956
1241,68,47772,27,11,False,Medium,2352.77463384474
1242,53,68478,79,20,False,Medium,3378.1125222626642
1243,53,36762,72,3,True,Medium,1306.9837200664854
1244,43,65568,7,30,True,Medium,3257.0629113679693
1245,60,95090,63,43,True,High,4907.522775019716
1246,44,30219,46,30,False,Medium,1328.094517835794
1247,22,67169,63,22,True,Medium,1758.7806697376782
1248,37,84965,12,19,True,High,2386.1421216857516
1249,28,94754,13,14,False,High,2822.252451649971
1250,27,87988,43,22,False,High,1894.6899929706237
1251,57,142379,17,27,False,Very High,3993.491399527183
1252,55,90388,63,15,True,High,2295.5509852983814
1253,23,100768,81,36,True,High,3591.2403108630515
1254,25,45428,36,20,True,Medium,2476.654205197552
1255,40,102021,85,14,False,High,2144.4827664814816
1256,64,128418,8,16,False,Very High,5994.273594061527
1257,43,142212,69,49,False,Very High,6442.695442649988
1258,63,36421,90,36,False,Medium,752.3276528965896
1259,60,11708,80,12,True,Low,645.1949048598794
1260,29,144702,36,18,True,Very High,5839.161024854004
1261,43,86021,28,29,True,High,2737.351377233862
1262,30,54789,93,44,True,Medium,2640.2330187968482
1263,57,36086,47,17,True,Medium,988.4037471617235
1264,35,26859,76,13,True,Low,1223.7741963844633
1265,42,17684,30,35,True,Low,323.9938747794842
1266,50,101088,23,35,True,High,5220.386654410253
1267,64,142279,16,19,False,Very High,5028.204164306091
1268,57,56099,14,18,False,Medium,2423.2264917735906
1269,60,76093,74,44,True,High,1969.6603926062492
1270,29,58651,71,43,False,Medium,2632.143763380442
1271,61,23893,52,6,True,Low,1167.0140379965858
1272,53,76418,37,43,True,High,2780.383554805499
1273,65,135074,29,3,False,Very High,5727.851939196783
1274,21,113065,67,33,True,High,4034.187107374146
1275,22,140351,15,1,True,Very High,7567.7924069461615
1276,54,48635,47,4,True,Medium,1819.4944830964128
1277,25,105071,46,9,True,High,5436.586786098625
1278,59,88518,52,31,True,High,4430.886728915244
1279,66,116233,19,41,True,High,3925.308620824314
1280,45,113651,77,40,True,High,2983.738857670579
1281,48,82805,21,12,False,High,2781.151291108826
1282,26,132813,64,38,False,Very High,6785.7336803680955
1283,68,89063,37,4,True,High,2329.118189070106
1284,46,12454,27,9,False,Low,479.705427138017
1285,31,30878,55,9,True,Medium,1551.7439743138316
1286,57,78344,29,37,True,High,2459.6016379774046
1287,58,114946,20,26,True,High,4991.576205621336
1288,39,46593,25,20,True,Medium,1253.4129970690174
1289,28,46304,70,7,False,Medium,982.5698099303032
1290,40,123613,63,0,False,Very High,6151.725717350136
1291,18,28354,36,27,False,Low,589.4898478387698
1292,63,32190,2,48,False,Medium,900.4902961504929
1293,54,16142,22,38,True,Low,844.1656787451117
1294,38,51862,96,13,False,Medium,1613.0579236030762
1295,43,135438,16,20,True,Very High,7748.438168645789
1296,63,58456,18,29,True,Medium,3360.5729280641976
1297,53,110167,69,20,False,High,3067.5818477211246
1298,40,92035,54,48,True,High,1691.0596118653611
1299,18,18016,30,8,False,Low,829.5341720101712
1300,68,12384,45,16,False,Low,439.1090353665453
1301,57,112239,19,4,False,High,2341.8332688824535
1302,32,121431,87,30,False,Very High,5603.650142971779
1303,38,90018,34,39,False,High,1617.2292903515386
1304,64,50510,13,37,True,Medium,2673.234784865131
1305,26,31826,43,42,False,Medium,714.2981413150002
1306,26,78026,62,18,False,High,1714.3348604621654
1307,27,131668,93,35,True,Very High,3158.23417203865
1308,69,34045,22,49,False,Medium,1929.5945072859336
1309,43,100102,52,32,False,High,4559.518304172104
1310,58,61919,52,12,True,Medium,3099.488504348871
1311,52,109441,36,13,True,High,3637.248769732426
1312,69,146917,73,32,False,Very High,4507.369041118564
1313,42,128325,19,28,True,Very High,3392.506673768762
1314,43,29337,38,42,False,Low,1076.482133608381
1315,28,87949,70,48,True,High,3488.016053566524
1316,55,10276,79,35,False,Low,441.77159555732135
1317,19,61151,57,43,False,Medium,1674.3105682510068
1318,24,62887,20,9,False,Medium,3533.8670494060984
1319,35,91442,9,30,True,High,2170.827358044038
1320,44,59847,32,5,False,Medium,3405.4268979268945
1321,51,68653,4,0,True,Medium,1186.7132241044858
1322,44,66622,50,6,False,Medium,2445.9314933425785
1323,34,37810,82,26,False,Medium,1155.359914966135
1324,60,87842,5,20,False,High,3107.862455269212
1325,61,132225,20,27,False,Very High,5347.755164822284
1326,68,20503,87,15,False,Low,713.8368544472738
1327,41,94761,75,45,True,High,3217.32093255956
1328,42,136439,37,22,True,Very High,6439.485419815671
1329,24,21590,22,19,True,Low,976.8361991298655
1330,69,76624,58,37,False,High,3937.4241131131166
1331,23,130356,68,24,False,Very High,3530.2522066023203
1332,41,52727,93,27,True,Medium,2217.892072241771
1333,50,88471,44,4,False,High,3631.7153274371317
1334,66,18068,34,20,False,Low,579.4842819519891
1335,46,126923,77,17,False,Very High,4685.878391288082
1336,60,148367,42,46,True,Very High,4412.5714689933775
1337,39,21390,9,5,True,Low,482.91881937613806
1338,43,116752,95,28,True,High,2985.9382894706414
1339,45,104754,7,18,True,High,2206.4406881296427
1340,67,85969,68,32,True,High,3879.6003462299905
1341,38,87064,19,0,False,High,3847.965406402298
1342,66,31281,94,44,False,Medium,1760.3465795579166
1343,24,64189,31,2,False,Medium,3021.371987233448
1344,34,58511,35,41,False,Medium,1102.0689196441672
1345,37,132115,57,20,True,Very High,7069.502131400992
1346,58,18605,85,34,True,Low,978.836308608551
1347,66,110318,61,40,False,High,3876.392131125107
1348,37,142453,31,39,True,Very High,5851.631214035583
1349,39,29810,83,2,False,Low,1709.2039621252409
1350,45,51869,95,24,False,Medium,2014.903960351689
1351,57,42955,53,44,False,Medium,2336.254130745622
1352,66,71388,32,37,False,High,1436.7987851063997
1353,24,20207,66,44,True,Low,497.6410462915148
1354,18,32031,59,19,False,Medium,1122.0925663903686
1355,49,90807,10,43,True,High,3725.950478945234
1356,30,81312,2,44,False,High,4120.579962111167
1357,47,69766,66,33,False,Medium,4035.562280211648
1358,40,99833,60,20,False,High,3281.3921436458527
1359,68,121041,88,47,False,Very High,2256.4848339180007
1360,36,126185,17,22,True,Very High,6315.409422638356
1361,49,20350,96,5,False,Low,851.6311513889642
1362,47,110859,16,12,True,High,2764.744282969582
1363,46,78487,16,48,False,High,2926.3500447852252
1364,66,133853,46,22,False,Very High,6370.902220642733
1365,62,63117,39,8,False,Medium,3078.0366985171495
1366,46,111084,31,16,True,High,4163.88381993627
1367,47,33782,88,1,False,Medium,992.6482190338797
1368,33,38454,1,18,False,Medium,2201.079052071176
1369,57,77904,11,18,False,High,3451.675035164775
1370,36,139936,85,6,False,Very High,4712.563562801819
1371,35,132258,4,41,False,Very High,3749.8627127857885
1372,18,121668,71,41,True,Very High,5734.126572336557
1373,31,134184,26,19,True,Very High,3590.4476443147555
1374,68,26566,50,8,False,Low,632.8353152947917
1375,64,148262,12,16,False,Very High,5744.1263352206015
1376,67,48333,95,26,True,Medium,1389.548360361221
1377,19,131929,81,46,False,Very High,5655.934452692816
1378,45,99571,97,1,True,High,2148.819658162596
1379,66,130263,75,35,False,Very High,5725.824712677208
1380,67,142661,92,18,False,Very High,4061.656915861674
1381,47,35235,96,16,True,Medium,587.606658116669
1382,55,10159,65,4,False,Low,223.04764207966494
1383,68,114859,47,38,True,High,6382.405361781711
1384,21,117507,92,17,True,High,6205.12673243868
1385,18,149316,53,6,True,Very High,3941.9985928134474
1386,25,24743,71,16,False,Low,1214.8523347570454
1387,46,56101,2,38,True,Medium,2357.578122860547
1388,56,131534,24,35,True,Very High,7513.357513160297
1389,20,94227,4,39,False,High,3037.2725200381574
1390,49,81126,19,44,False,High,3655.6072354611674
1391,27,66071,26,3,False,Medium,1276.0945298446136
1392,27,84763,75,37,False,High,2812.1797440916257
1393,36,56154,40,24,False,Medium,3190.992372765045
1394,63,17016,50,4,False,Low,665.7374399851354
1395,51,99678,43,29,True,High,2856.9355472254433
1396,50,122056,75,11,False,Very High,2645.9246948177183
1397,40,64238,67,3,True,Medium,2953.685563190881
1398,45,68608,12,23,False,Medium,2986.8951428177784
1399,49,99081,67,28,True,High,3195.1092367739825
1400,67,60961,27,8,True,Medium,3431.447322962213
1401,24,36917,54,3,False,Medium,649.4358852946863
1402,46,37990,66,23,False,Medium,1113.9362134788778
1403,25,72551,49,13,True,High,3993.5380125217052
1404,18,90811,16,4,False,High,2727.869503717779
1405,20,65103,2,17,False,Medium,1769.3173434363814
1406,41,116122,60,41,True,High,4520.147601751512
1407,40,29008,54,18,True,Low,1479.16838173729
1408,25,42402,30,11,True,Medium,888.9345397818445
1409,64,146865,84,17,False,Very High,8218.447355088376
1410,54,146643,38,16,False,Very High,7302.044688127059
1411,20,123550,28,29,False,Very High,2992.2278780580937
1412,68,101218,25,23,False,High,4689.800909023151
1413,50,143296,96,10,True,Very High,4686.726879961308
1414,45,130779,10,34,False,Very High,4371.80398767262
1415,64,139714,60,22,True,Very High,6888.424665625157
1416,25,42441,42,16,False,Medium,2409.914584812927
1417,51,72368,40,0,False,High,1588.0430085919056
1418,52,102122,97,14,True,High,3491.8500437724497
1419,49,54760,77,31,False,Medium,2010.015102445686
1420,41,33478,42,8,False,Medium,1082.8902920008088
1421,31,137881,47,14,True,Very High,4384.553315296534
1422,49,81854,37,27,False,High,1542.4999797744554
1423,63,104230,80,23,True,High,4714.403767551759
1424,60,95716,22,34,True,High,3334.962464544261
1425,33,108538,57,21,True,High,2689.905406306939
1426,21,25372,84,26,True,Low,1285.55008418367
1427,69,39796,27,18,False,Medium,1994.0461472267577
1428,54,108826,41,44,False,High,4019.2689716000814
1429,38,130592,80,11,False,Very High,3800.5028641920144
1430,31,103635,34,19,True,High,4482.614151579805
1431,48,121022,32,0,False,Very High,3470.064490668869
1432,65,64040,90,20,False,Medium,1697.081160747105
1433,35,85357,89,48,False,High,4020.7224718218818
1434,24,88356,66,44,False,High,1621.0573700326802
1435,27,26211,12,0,True,Low,540.349016428656
1436,24,115426,40,9,True,High,1956.4138239519532
1437,50,15842,73,46,False,Low,364.9885816726542
1438,40,76852,76,31,True,High,1501.784172892343
1439,38,135737,90,38,False,Very High,7894.251083139283
1440,36,55968,73,21,False,Medium,1606.3048499329368
1441,65,27508,10,17,False,Low,629.5526871877356
1442,36,64575,96,47,True,Medium,1724.6805566702667
1443,53,76914,98,45,False,High,4281.948425393246
1444,46,77055,48,31,True,High,2954.2894160477
1445,35,97697,20,26,True,High,3113.3513981245287
1446,19,116239,39,27,False,High,6167.406236496239
1447,18,133106,60,17,True,Very High,4409.082289654146
1448,64,15355,66,38,True,Low,470.2523579875174
1449,22,64120,65,48,False,Medium,1622.456472745377
1450,37,48342,51,28,True,Medium,1566.6772525595322
1451,28,12257,36,17,True,Low,366.0166729874776
1452,59,37364,24,43,False,Medium,1677.1827139673226
1453,19,121715,27,7,False,Very High,3497.189954124897
1454,20,36654,2,30,True,Medium,1492.4283127238568
1455,40,91423,31,33,False,High,1774.719141821585
1456,29,39320,57,6,False,Medium,968.728735054456
1457,37,30808,78,35,True,Medium,1036.4392336584347
1458,22,62389,66,17,True,Medium,3475.455291754566
1459,54,128581,29,37,False,Very High,4164.159898971243
1460,55,137927,15,8,True,Very High,6115.1896381137285
1461,47,44773,12,8,False,Medium,1222.0925087280525
1462,26,86396,28,45,False,High,1897.2330345743055
1463,51,117692,84,7,True,High,2248.587064025886
1464,61,67505,24,34,True,Medium,1984.122425797018
1465,52,95896,21,17,False,High,2228.227576071512
1466,69,28135,10,4,False,Low,672.9076647889024
1467,39,100887,78,13,False,High,4879.396847718092
1468,61,132118,18,27,False,Very High,2289.153927378954
1469,41,57377,88,29,True,Medium,2289.844649346751
1470,34,72491,14,3,False,High,2354.3306225250353
1471,27,68283,34,38,True,Medium,2579.248068489805
1472,47,26923,58,19,True,Low,1080.0949365220313
1473,63,57591,76,24,False,Medium,1711.8149538120463
1474,40,72261,22,27,True,High,2092.8858894073596
1475,49,64336,70,11,True,Medium,3038.272557450437
1476,34,84083,36,1,False,High,4453.865958007969
1477,67,70948,45,42,True,High,1751.7700691528182
1478,68,36672,36,13,True,Medium,760.3614660977076
1479,34,14213,22,21,False,Low,768.565491510411
1480,31,72507,78,30,False,High,2265.5279326117475
1481,26,67134,80,22,False,Medium,2661.0725710315564
1482,57,143172,61,47,False,Very High,4531.0546286340805
1483,19,38172,56,19,False,Medium,836.2886159583946
1484,62,30132,89,37,False,Medium,1242.1058802318726
1485,42,28199,96,3,False,Low,1087.0019532938243
1486,56,46609,33,14,True,Medium,1171.038616680938
1487,26,149088,45,23,True,Very High,5291.81050537995
1488,39,41881,36,24,False,Medium,2088.7232673199696
1489,60,34472,20,0,True,Medium,1422.582026097301
1490,63,64131,18,6,True,Medium,1327.8252125888937
1491,21,22828,38,30,False,Low,901.7264474477788
1492,43,106664,67,11,True,High,4900.93658147602
1493,46,142473,23,41,False,Very High,7080.334680491707
1494,62,25193,96,4,True,Low,1080.2732982722114
1495,51,112518,16,43,False,High,2590.9996399083293
1496,40,29611,59,49,True,Low,1369.7225248750522
1497,54,86240,69,41,True,High,3871.248366919582
1498,28,12745,68,37,True,Low,225.3883592949321
1499,23,65243,21,11,False,Medium,2206.702211524593
1500,35,13866,78,38,True,Low,423.4620051825111
1501,38,138681,95,17,True,Very High,6179.463936781646
1502,59,81354,78,1,False,High,2088.5463697809437
1503,53,61374,70,9,False,Medium,2533.9072250259223
1504,58,124397,12,14,True,Very High,6806.620084658232
1505,55,134577,16,29,True,Very High,6716.527076863242
1506,51,91029,81,43,True,High,5012.124011252272
1507,34,103574,87,16,True,High,5949.057375795268
1508,54,40431,14,3,False,Medium,691.8251627077569
1509,42,39336,61,6,True,Medium,1676.2729519826855
1510,55,50992,71,40,True,Medium,1727.0127737717562
1511,29,65350,46,30,False,Medium,3430.4787893083417
1512,40,79561,32,38,True,High,2160.7928961061884
1513,59,61955,15,33,True,Medium,3565.0700832551893
1514,39,71240,44,5,True,High,3009.023156262356
1515,38,147227,17,49,False,Very High,7321.705463247669
1516,44,56607,41,37,False,Medium,1145.347245276602
1517,48,62870,54,44,True,Medium,1528.4165506162437
1518,23,74110,44,33,True,High,3577.0540086901997
1519,44,126895,98,43,False,Very High,2231.1658214241656
1520,57,14426,5,14,True,Low,731.445076020988
1521,51,37606,27,13,True,Medium,648.6236165386676
1522,29,38151,87,5,False,Medium,1680.4225345427767
1523,62,21308,78,49,False,Low,679.2758855124717
1524,24,100306,79,36,False,High,4227.4584457021665
1525,27,116984,43,49,True,High,5342.422421467269
1526,62,12204,97,31,True,Low,377.5486489562357
1527,34,102769,31,2,True,High,2175.1163679126025
1528,43,97265,99,2,True,High,1903.3377219389608
1529,38,41131,17,21,False,Medium,1694.830314334173
1530,45,62428,92,21,True,Medium,2394.7780176213796
1531,63,43870,83,9,True,Medium,2087.8482612560033
1532,19,113547,54,2,False,High,4304.072414767376
1533,60,59067,62,11,False,Medium,2024.1418949897472
1534,18,122217,87,28,True,Very High,4064.1591942707264
1535,68,108934,32,47,False,High,1935.6069536489297
1536,53,84707,40,16,False,High,2596.118495171614
1537,68,71215,13,6,True,High,4083.0531465877852
1538,43,59429,84,12,True,Medium,3153.5889308166525
1539,46,92152,35,1,True,High,2800.5686513890505
1540,38,118048,5,3,True,High,4858.6363323864625
1541,28,148731,73,9,False,Very High,7729.653844176647
1542,57,87240,29,38,False,High,3058.032214086499
1543,28,123688,70,23,True,Very High,2154.0155104803616
1544,53,56473,25,16,True,Medium,1116.5428879285025
1545,66,106762,95,5,False,High,4049.806154859609
1546,56,116956,22,18,True,High,6673.506317564501
1547,57,128452,66,4,True,Very High,5851.03967154575
1548,52,136311,45,31,True,Very High,2674.6273737992856
1549,51,17006,69,9,True,Low,417.6112939048508
1550,64,84218,91,8,False,High,4110.270519809862
1551,41,42430,89,26,True,Medium,2194.762042289311
1552,39,33091,72,12,False,Medium,1403.1888146486106
1553,22,33989,1,18,True,Medium,1479.1207963561596
1554,50,85451,84,20,True,High,1525.0776446962752
1555,53,28990,44,23,False,Low,1483.9621760528305
1556,64,100270,87,37,True,High,4964.514796803712
1557,37,90360,96,3,False,High,2481.267317549102
1558,36,46081,75,23,True,Medium,2128.705497197105
1559,52,118272,39,34,True,High,3030.0035004623905
1560,69,26241,54,2,True,Low,481.44598983969803
1561,60,134932,88,3,True,Very High,3379.6898318668664
1562,34,15939,75,36,True,Low,384.2819027744492
1563,62,123000,29,39,False,Very High,3780.958483266092
1564,60,45063,54,47,False,Medium,1536.7412371340695
1565,51,57118,90,34,True,Medium,2162.246850190253
1566,26,94703,16,30,True,High,3459.6342613443835
1567,43,138557,99,43,False,Very High,3871.9442241138577
1568,19,37076,20,24,False,Medium,662.9971545021828
1569,26,54605,46,39,True,Medium,2286.815586760817
1570,26,94565,67,12,True,High,3135.4004097714615
1571,57,49121,65,3,False,Medium,1429.978126793076
1572,34,41433,58,45,True,Medium,2187.215342816525
1573,18,53309,53,13,False,Medium,2547.155791475504
1574,42,77468,1,12,True,High,4059.857562554848
1575,60,77293,81,26,False,High,2882.32938132126
1576,57,106258,66,5,False,High,2350.653874520297
1577,59,48405,29,16,True,Medium,2210.941608977091
1578,42,53527,84,35,False,Medium,1351.721300779049
1579,56,87227,70,39,True,High,3057.4141810776323
1580,52,141564,8,48,True,Very High,2742.807153615019
1581,20,149883,29,34,True,Very High,7652.204136681828
1582,67,103344,51,16,True,High,2264.7004003505376
1583,54,57153,33,40,False,Medium,3103.1638258495495
1584,61,118042,3,1,True,High,6218.01286467328
1585,61,64110,60,12,True,Medium,2309.516709508336
1586,68,38328,35,1,True,Medium,1827.556022273473
1587,47,122911,69,27,True,Very High,5220.875561169292
1588,55,22867,91,42,False,Low,1146.2804463890504
1589,51,69234,76,25,True,Medium,2399.5497644921597
1590,29,35851,84,21,False,Medium,1771.3508320268413
1591,36,41279,20,46,False,Medium,1483.3897896513433
1592,54,83402,73,42,False,High,4659.967859902696
1593,61,25449,39,2,True,Low,939.8868164124658
1594,66,86221,4,34,True,High,3098.995676891587
1595,34,99080,19,11,True,High,4892.371668488035
1596,27,15451,91,23,True,Low,786.4415381415293
1597,66,97178,45,4,False,High,3864.805964645947
1598,64,73761,43,19,False,High,1781.9361050504274
1599,29,48870,13,38,True,Medium,1766.9726977873713
1600,33,106566,13,38,True,High,6074.583931044699
1601,41,133749,60,12,True,Very High,6425.447930533248
1602,36,133765,57,40,True,Very High,6750.465237828838
1603,25,134881,86,44,True,Very High,2432.497337759914
1604,48,138389,92,11,True,Very High,5004.2584656032805
1605,38,35372,52,12,True,Medium,1542.5451141556268
1606,34,13642,53,9,False,Low,699.1710779189247
1607,40,44064,86,32,False,Medium,824.8664279779684
1608,54,24122,43,39,False,Low,1258.805449977219
1609,33,78431,83,15,False,High,3099.3347445668696
1610,23,65745,72,44,True,Medium,1636.2669581467942
1611,25,60081,72,34,True,Medium,1795.5587774797675
1612,42,149783,42,2,True,Very High,4255.893918750167
1613,35,149271,90,4,True,Very High,5789.594121136461
1614,42,86253,26,25,True,High,1623.301872890619
1615,29,46191,23,10,False,Medium,1074.9726540529155
1616,32,20211,43,6,True,Low,1021.2391291528307
1617,43,121086,77,9,False,Very High,2687.1202843153487
1618,58,111971,28,41,True,High,2955.0839036456637
1619,62,103783,9,33,False,High,3690.223398392344
1620,43,135681,20,2,True,Very High,5184.828300837699
1621,64,97893,56,7,False,High,4746.221695036201
1622,49,87960,83,30,True,High,3105.473343731578
1623,27,94388,39,10,True,High,4679.539243762601
1624,33,32601,51,44,True,Medium,1383.296164832873
1625,24,149227,12,6,True,Very High,3190.347283958282
1626,34,29710,79,44,False,Low,688.6919597771348
1627,40,118714,95,1,True,High,4140.317570126837
1628,43,138727,55,5,False,Very High,4606.253118127633
1629,38,73227,78,40,True,High,3489.0965096970904
1630,39,146039,11,31,False,Very High,5967.744631619394
1631,24,94289,26,19,True,High,3096.345003109212
1632,31,15722,42,33,True,Low,373.8955490169568
1633,32,91050,27,49,False,High,2378.0632569473473
1634,24,93596,11,15,True,High,3804.2913885262515
1635,26,76732,38,24,True,High,2632.6710990654533
1636,68,78323,98,11,False,High,2985.8278031872674
1637,65,33816,43,6,True,Medium,804.0845063408473
1638,25,50695,19,38,False,Medium,2245.168019275323
1639,67,65841,64,16,True,Medium,3436.1834681957384
1640,40,138498,6,44,False,Very High,3796.804408790506
1641,46,117096,46,10,False,High,4349.697907833482
1642,35,102764,42,5,False,High,5889.7787683126635
1643,48,95744,92,22,False,High,2925.1457169703694
1644,47,38482,65,26,True,Medium,1595.4738935565074
1645,69,19171,99,45,True,Low,391.56424035578686
1646,56,110755,72,5,False,High,4642.54964998378
1647,52,118125,59,37,True,High,2409.9063842336664
1648,35,140722,52,1,True,Very High,7969.7637054016195
1649,59,116082,47,21,True,High,5396.181332410752
1650,56,13696,7,19,False,Low,678.0431857627763
1651,34,136310,11,24,True,Very High,6270.852725699242
1652,31,29149,61,14,True,Low,1202.067153024704
1653,48,140064,68,48,False,Very High,4960.090990415009
1654,41,63521,25,28,True,Medium,3330.5473106584354
1655,52,55740,12,7,False,Medium,3151.2508378687635
1656,61,116611,26,36,False,High,4368.229464938243
1657,62,146028,12,48,False,Very High,8101.72500658519
1658,51,76641,43,32,True,High,3140.1507314345818
1659,20,73811,51,21,True,High,2885.9614674588593
1660,54,73232,37,49,False,High,2607.311645824445
1661,60,25417,46,46,False,Low,645.2611264504608
1662,57,122492,53,4,False,Very High,2060.5178622052376
1663,43,40099,88,38,False,Medium,1071.8232579458834
1664,40,128474,80,17,False,Very High,4869.823947858184
1665,61,19256,13,37,False,Low,625.7878683630747
1666,56,44681,89,36,True,Medium,1579.6320196827367
1667,32,101328,54,29,False,High,5829.096782999417
1668,66,53361,57,30,False,Medium,1668.136832136916
1669,21,44540,4,9,False,Medium,1581.509504962467
1670,46,94700,75,14,True,High,2105.163446379667
1671,39,88532,96,41,True,High,1652.4414153379748
1672,42,137626,49,47,True,Very High,6740.287910637778
1673,30,143943,7,43,True,Very High,5821.793677891075
1674,35,56002,11,17,False,Medium,2708.407939502925
